Protein Name	EC#	Reference	Organism	GenBank	Uniprot	PDB/3D	Taxonomy	Nrow_before_sepGenbank	FamilyName
β-N-acetylglucosaminidase (BtOGA;BtGH84;BT4395;BT_4395)	3.2.1.169	pubmed	Bacteroides thetaiotaomicron VPI-5482	NP_813306.1	Q89ZI2	2CHN[A,B]2CHO[A,B]2J47[A]2J4G[A,B]2JIW[A,B]2VVN[A,B]2VVS[A]2W4X[A]2W66[A,B]2W67[A,B]2WCA[A]2WZH[A]2WZI[A,B]2X0H[A,B]2XJ7[A,B]2XM1[A,B]2XM2[A,B]4AIS[A,B]4AIU[A]4UR9[A,B]5ABE[A,B]5ABF[A,B]5ABG[A,B]5ABH[A,B]5FKY[A,B]5FL0[A,B]5FL1[A,B]5MI4[A]5MI5[A]5MI6[A]5MI7[A]7K41[A]7OU8[A,B]	Bacteria	18	GH84
β-N-acetylglucosaminidase (Nag84A)	3.2.1.52	pubmed	Clostridium paraputrificum M-21	BAC99989.1	Q76D19		Bacteria	18	GH84
exo-β-N-acetylglucosaminidase (NagH;CpGH84A;CPF_0184) (GH84A)	3.2.1.52	pubmed	Clostridium perfringens ATCC 13124	ABG83307.1	A0A0H2YRL1P26831Q0TUP2	6PV4[A,B,C,D]	Bacteria	18	GH84
hyaluronidase (NagJ;CpNagJ;CpOGA;CPF_1442)	3.2.1.523.2.1.169	pubmedpubmed	Clostridium perfringens ATCC 13124	ABG84519.1	Q0TR53	2J62[A,B]2V5C[A,B]2V5D[A]2VUR[A,B]2WB5[A,B]2X0Y[A,B]2YDQ[A]2YDR[A]2YDS[A]4ZXL[A]5OXD[A]6RHE[A]7KHV[A,B,C,D,E,F]	Bacteria	18	GH84
hyaluronidase (NagH)	3.2.1.35	pubmed	Clostridium perfringens CPN50	AAA23259.1	P26831		Bacteria	18	GH84
hyaluronidase / ?-toxin (NagH;CPE0191) (GH84A)	3.2.1.35	pubmed	Clostridium perfringens str. 13	BAB79897.1	P26831		Bacteria	18	GH84
hyaluronidase / ?-toxin (NagH;CPE0191) (GH84A)	3.2.1.35	pubmed	Clostridium perfringens str. 13	NP_561107.1	P26831		Bacteria	18	GH84
β-N-acetylglucosaminidase (NagJ;CpNagJ;CPE1234) (GH84C)	3.2.1.52	pubmed	Clostridium perfringens str. 13	BAB80940.1	Q0TR53Q8XL08	2CBI[A,B]2CBJ[A,B]2XPK[A,B]	Bacteria	18	GH84
β-N-acetylglucosaminidase (NagJ;CpNagJ;CPE1234) (GH84C)	3.2.1.52	pubmed	Clostridium perfringens str. 13	NP_562150.1	Q0TR53Q8XL08	2CBI[A,B]2CBJ[A,B]2XPK[A,B]	Bacteria	18	GH84
O-glycoprotein β-N-acetylglucosaminidase (SpOGA; SPy1600)	3.2.1.169	pubmed	Streptococcus pyogenes M1 GAS SF370	AAK34378.1	Q99YP8		Bacteria	18	GH84
O-glycoprotein β-N-acetylglucosaminidase (SpOGA; SPy1600)	3.2.1.169	pubmed	Streptococcus pyogenes M1 GAS SF370	NP_269657.1	Q99YP8		Bacteria	18	GH84
O-glycoprotein β-N-acetylglucosaminidase (TtOGA; Tter_0116)	3.2.1.169	pubmed	Thermobaculum terrenum ATCC BAA-798	ACZ41038.1		5DIY[A,B]	Bacteria	18	GH84
acetylxylan esterase (XynA/U;Cthe_2972) (Xyn11A)	3.1.1.72		Acetivibrio thermocellus ATCC 27405	ABN54169.1	A3DJP0		Bacteria	52	CE4
xylanase A or U / acetylxylan esterase (XynA;XynU;CtCE4;LX4) (Xyn11A)	3.1.1.72		Acetivibrio thermocellus F1 / YS	AAC04579.1	O52780O87119	2C71[A]2C79[A]	Bacteria	52	CE4
xylanase A or U / acetylxylan esterase (XynA;XynU;CtCE4;LX4) (Xyn11A)	3.1.1.72		Acetivibrio thermocellus F1 / YS	BAA33543.1	O52780O87119	2C71[A]2C79[A]	Bacteria	52	CE4
bifunctional UDP-GlcNAc: LPS α-N-acetylglucosaminyltransferase / LPS deacetylase (WahA)	3.5.1.-		Aeromonas hydrophila AH-3	ACA14474.1	B2KYM8		Bacteria	52	CE4
poly-β-1,6-N-acetylglucosamine de-N-acetylase (Adeg_0846)	3.5.1.-		Ammonifex degensii KC4	ACX51986.1	C9RCK9	4WCJ[A]	Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB;AZC_3817)	3.5.1.-		Azorhizobium caulinodans ORS 571	BAF89815.1	Q07740		Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB;AZC_3817)	3.5.1.-		Azorhizobium caulinodans ORS 571	AAB51163.1	Q07740		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (BC1960)	3.5.1.104		Bacillus cereus ATCC 14579	AAP08931.1	A0A5B7VG42Q81EK9	4L1G[A,B,C,D]5O6Y[A,B,C,D]	Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (BC1960)	3.5.1.104		Bacillus cereus ATCC 14579	NP_831730.1	A0A5B7VG42Q81EK9	4L1G[A,B,C,D]5O6Y[A,B,C,D]	Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (BC3618)	3.5.1.104		Bacillus cereus ATCC 14579	AAP10549.1	Q81AF4		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (BC3618)	3.5.1.104		Bacillus cereus ATCC 14579	NP_833348.1	Q81AF4		Bacteria	52	CE4
peptidoglycan N-acetylmuramic acid deacetylase (YfjS;PdaA;BSU07980)	3.5.1.104		Bacillus subtilis subsp. subtilis str. 168	CAB12627.1	A0A6M4JL51O34928	1NY1[A]1W17[A,B]1W1A[1,2]1W1B[1,2]	Bacteria	52	CE4
peptidoglycan N-acetylmuramic acid deacetylase (YfjS;PdaA;BSU07980)	3.5.1.104		Bacillus subtilis subsp. subtilis str. 168	AIY92088.1	A0A6M4JL51O34928	1NY1[A]1W17[A,B]1W1A[1,2]1W1B[1,2]	Bacteria	52	CE4
peptidoglycan N-acetylmuramic acid deacetylase (YfjS;PdaA;BSU07980)	3.5.1.104		Bacillus subtilis subsp. subtilis str. 168	AQR80751.1	A0A6M4JL51O34928	1NY1[A]1W17[A,B]1W1A[1,2]1W1B[1,2]	Bacteria	52	CE4
peptidoglycan N-acetylmuramic acid deacetylase (YfjS;PdaA;BSU07980)	3.5.1.104		Bacillus subtilis subsp. subtilis str. 168	AQR84964.1	A0A6M4JL51O34928	1NY1[A]1W17[A,B]1W1A[1,2]1W1B[1,2]	Bacteria	52	CE4
peptidoglycan N-acetylmuramic acid deacetylase (YfjS;PdaA;BSU07980)	3.5.1.104		Bacillus subtilis subsp. subtilis str. 168	NP_388679.1	A0A6M4JL51O34928	1NY1[A]1W17[A,B]1W1A[1,2]1W1B[1,2]	Bacteria	52	CE4
poly-β-1,6-N-acetyl-D-glucosamine N-deacetylase/poly-β-1,6-D-glucosamine hydrolase (PgaB; PgaBBb; BB1768)	3.5.1.-	pubmed	Bordetella bronchiseptica RB50	CAE32265.1	A0A0H3LKK6	5BU6[A,B]	Bacteria	52	CE4
acetylxylan esterase (TTE0866)	3.1.1.72	pubmed	Caldanaerobacter subterraneus subsp. tengcongensis MB4	AAM24122.1	Q8RBF4	7FBW[A]7Y51[A]	Bacteria	52	CE4
acetylxylan esterase (TTE0866)	3.1.1.72	pubmed	Caldanaerobacter subterraneus subsp. tengcongensis MB4	NP_622518.1	Q8RBF4	7FBW[A]7Y51[A]	Bacteria	52	CE4
xylanase A (XynA;Clocel_2295)	3.1.1.72		Clostridium cellulovorans 743B	AAN32825.1	D9SP57Q8GH59		Bacteria	52	CE4
xylanase A (XynA;Clocel_2295)	3.1.1.72		Clostridium cellulovorans 743B	ADL52022.1	D9SP57Q8GH59		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (EF1843;EF_1843)	3.5.1.104		Enterococcus faecalis V583	AAO81606.1	Q833T7		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (EF1843;EF_1843)	3.5.1.104		Enterococcus faecalis V583	NP_815536.1	Q833T7		Bacteria	52	CE4
poly-β-1,6-N-acetyl-D-glucosamine N-deacetylase/poly-β-1,6-D-glucosamine hydrolase (PgaB; PgaBEc; b1023)	3.5.1.-	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC74108.1	P75906	3VUS[A,B]4F9D[A,B]4F9J[A,B]	Bacteria	52	CE4
poly-β-1,6-N-acetyl-D-glucosamine N-deacetylase/poly-β-1,6-D-glucosamine hydrolase (PgaB; PgaBEc; b1023)	3.5.1.-	pubmed	Escherichia coli str. K-12 substr. MG1655	AIZ91855.1	P75906	3VUS[A,B]4F9D[A,B]4F9J[A,B]	Bacteria	52	CE4
poly-β-1,6-N-acetyl-D-glucosamine N-deacetylase/poly-β-1,6-D-glucosamine hydrolase (PgaB; PgaBEc; b1023)	3.5.1.-	pubmed	Escherichia coli str. K-12 substr. MG1655	ALI41195.1	P75906	3VUS[A,B]4F9D[A,B]4F9J[A,B]	Bacteria	52	CE4
poly-β-1,6-N-acetyl-D-glucosamine N-deacetylase/poly-β-1,6-D-glucosamine hydrolase (PgaB; PgaBEc; b1023)	3.5.1.-	pubmed	Escherichia coli str. K-12 substr. MG1655	AMC98237.1	P75906	3VUS[A,B]4F9D[A,B]4F9J[A,B]	Bacteria	52	CE4
poly-β-1,6-N-acetyl-D-glucosamine N-deacetylase/poly-β-1,6-D-glucosamine hydrolase (PgaB; PgaBEc; b1023)	3.5.1.-	pubmed	Escherichia coli str. K-12 substr. MG1655	AUG15811.1	P75906	3VUS[A,B]4F9D[A,B]4F9J[A,B]	Bacteria	52	CE4
poly-β-1,6-N-acetyl-D-glucosamine N-deacetylase/poly-β-1,6-D-glucosamine hydrolase (PgaB; PgaBEc; b1023)	3.5.1.-	pubmed	Escherichia coli str. K-12 substr. MG1655	AVI55545.1	P75906	3VUS[A,B]4F9D[A,B]4F9J[A,B]	Bacteria	52	CE4
poly-β-1,6-N-acetyl-D-glucosamine N-deacetylase/poly-β-1,6-D-glucosamine hydrolase (PgaB; PgaBEc; b1023)	3.5.1.-	pubmed	Escherichia coli str. K-12 substr. MG1655	AYG19881.1	P75906	3VUS[A,B]4F9D[A,B]4F9J[A,B]	Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (PgdA;Lmo0415)	3.5.1.104		Listeria monocytogenes EGD-e	NP_463944.1	Q8Y9V5		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (PgdA;Lmo0415)	3.5.1.104		Listeria monocytogenes EGD-e	ABX11547.1	Q8Y9V5		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (PgdA;Lmo0415)	3.5.1.104		Listeria monocytogenes EGD-e	CAC98494.1	Q8Y9V5		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (PdgA;LMOf2365_0434)	3.5.1.104		Listeria monocytogenes serotype 4b str. F2365	AAT03218.1	Q723P3		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (PdgA;LMOf2365_0434)	3.5.1.104		Listeria monocytogenes serotype 4b str. F2365	ABX11545.1	Q723P3		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (PdgA;LMOf2365_0434)	3.5.1.104		Listeria monocytogenes serotype 4b str. F2365	ABX11546.1	Q723P3		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (PdgA;LMOf2365_0434)	3.5.1.104		Listeria monocytogenes serotype 4b str. F2365	ABX11548.1	Q723P3		Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB)	3.5.1.-		Neorhizobium galegae	CAA60878.1	P50354		Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB)	3.5.1.-		Rhizobium leguminosarum	CAA25813.1	P04339		Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB)	3.5.1.-		Rhizobium leguminosarum	CAA68620.1	P04339		Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB)	3.5.1.-		Rhizobium leguminosarum	CAA27352.1	P04676		Bacteria	52	CE4
chitooligosaccharide deacetylase (pRL100186; NodB)	3.5.1.-		Rhizobium leguminosarum bv. viciae 3841	CAK10410.1	Q1M7W8		Bacteria	52	CE4
chitooligosaccharide  deacetylase (NodB)	3.5.1.-		Rhizobium sp. GRH2	AJW76244.1	A0A0N7AXL7		Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB)	3.5.1.-		Rhizobium sp. N33	AAB16896.1	P72333		Bacteria	52	CE4
endo-β-1,4-xylanase 11D (Xyn11D)	3.1.1.72		Ruminococcus albus 8	AEE64769.1	F6LP81		Bacteria	52	CE4
endo-β-1,4-xylanase 11D (Xyn11D)	3.1.1.72		Ruminococcus albus 8	ZP_08160424.1	F6LP81		Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB;Y4hH;NGR234_137)	3.5.1.-		Sinorhizobium fredii NGR234	AAB91696.1	P50355		Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB;Y4hH;NGR234_137)	3.5.1.-		Sinorhizobium fredii NGR234	CAA51773.1	P50355		Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB;Y4hH;NGR234_137)	3.5.1.-		Sinorhizobium fredii NGR234	NP_443884.1	P50355		Bacteria	52	CE4
chitooligosaccharide deacetylase (NodB)	3.5.1.-		Sinorhizobium meliloti	CAA25809.1	P02963		Bacteria	52	CE4
poly-β-1,6-N-acetylglucosamine deacetylase (IcaB)	3.5.1.-		Staphylococcus epidermidis SE5	AAN17773.1	Q3YA33Q6TYB1		Bacteria	52	CE4
polysaccharide deacetylase (SMU.623c)	3.5.1.-		Streptococcus mutans UA159	AAN58357.1	Q8DV82	2W3Z[A]	Bacteria	52	CE4
polysaccharide deacetylase (SMU.623c)	3.5.1.-		Streptococcus mutans UA159	NP_721051.1	Q8DV82	2W3Z[A]	Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (PgdA)	3.5.1.104		Streptococcus pneumoniae R36A	CAB96552.1	Q97PW1Q9K516		Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (PgdA)	3.5.1.104		Streptococcus pneumoniae R6	AAL00137.1	Q8DP63	2C1G[A]2C1I[A]	Bacteria	52	CE4
peptidoglycan N-acetylglucosamine deacetylase (PgdA)	3.5.1.104		Streptococcus pneumoniae R6	NP_358926.1	Q8DP63	2C1G[A]2C1I[A]	Bacteria	52	CE4
acetyl xylan esterase (AxeA;AcXE;SlCE4)	3.1.1.72		Streptomyces lividans 1326	AAC06115.2	Q54413	2CC0[A,B]	Bacteria	52	CE4
acetyl xylan esterase (AxeA;AcXE;SlCE4)	3.1.1.72		Streptomyces lividans 1326	AAC06115.1	Q54413	2CC0[A,B]	Bacteria	52	CE4
acetyl xylan esterase (StXIII)	3.1.1.63.1.1.72		Streptomyces thermoviolaceus OPC-520	BAA19779.1	Q76BV1		Bacteria	52	CE4
acetyl xylan esterase (StXIII)	3.1.1.63.1.1.72		Streptomyces thermoviolaceus OPC-520	BAD02384.1	Q76BV1		Bacteria	52	CE4
deacetylase (DeaA;DA1)	3.1.1.-		Vibrio alginolyticus H-8	BAB21759.1	Q99PX1		Bacteria	52	CE4
deacetylase (DeaA;DA1)	3.1.1.-		Vibrio alginolyticus H-8	CAC29092.1	Q99PX1		Bacteria	52	CE4
chitin oligosaccharide deacetylase (Cod;VcCDA;VC1280)	3.1.1.-		Vibrio cholerae O1 biovar El Tor str. N16961	AAF94439.1	Q9KSH6	4NY2[A,B]4NYU[A]4NYY[A,B,C,D]4NZ1[A,B]4NZ3[A,B]4NZ4[A,B]4OUI[A,B]	Bacteria	52	CE4
chitin oligosaccharide deacetylase (Cod;VcCDA;VC1280)	3.1.1.-		Vibrio cholerae O1 biovar El Tor str. N16961	NP_230925.1	Q9KSH6	4NY2[A,B]4NYU[A]4NYY[A,B,C,D]4NZ1[A,B]4NZ3[A,B]4NZ4[A,B]4OUI[A,B]	Bacteria	52	CE4
chitin oligosaccharide deacetylase (Cod1;Pα-Cod;Vp-COD)	3.1.1.-		Vibrio parahaemolyticus KN1699	BAF65669.1	A6P4T5	3WX7[A,B]	Bacteria	52	CE4
