Protein Name	EC#	Reference	Organism	GenBank	Uniprot	PDB/3D	Taxonomy	Nrow_before_sepGenbank	FamilyName
g-cyclodextrin glucanotransferase (Cgt)	2.4.1.19		Evansella clarkii 7364	BAB91217.2	B9A1J6Q8L3E0	4JCM[A]	Bacteria	100	GH13
g-cyclodextrin glucanotransferase (Cgt)	2.4.1.19		Evansella clarkii 7364	CAD87625.1	B9A1J6Q8L3E0	4JCM[A]	Bacteria	100	GH13
g-cyclodextrin-specific cyclodextrinase (Cda)	3.2.1.54		Evansella clarkii 7364	BAH14969.1	B9A1J7		Bacteria	100	GH13
pullulanase (Pul3YH5)	3.2.1.41		Exiguobacterium acetylicum a1 / YH5	AFL46505.1	I3WU34		Bacteria	100	GH13
α-glucosidase (EsOgl; Exig_1739)	3.2.1.20	pubmed	Exiguobacterium sibiricum 255-15	ACB61191.1			Bacteria	100	GH13
α-glucosidase (EsOgl; Exig_1739)	3.2.1.20	pubmed	Exiguobacterium sibiricum 255-15	CAZ78848.1			Bacteria	100	GH13
α-amylase (AmyH)	3.2.1.1		Exiguobacterium sp. DAU5	AFZ41193.1	M4I6P6		Bacteria	100	GH13
α-amylase (Amy-E) (partial)	3.2.1.1	pubmed	Exiguobacterium sp. Sh3	AIW80140.1	A0A0A0WA73		Bacteria	100	GH13
pullulanase (Pul-SH3)	3.2.1.41		Exiguobacterium sp. Sh3	AJG04842.1	A0A0B5JT51		Bacteria	100	GH13
pullulanase I (PulA)	3.2.1.41	pubmed	Fervidobacterium pennivorans Ven5	AAD30387.1	Q9XDB5	cryst	Bacteria	100	GH13
isoamylase (Iam)	3.2.1.68	pubmed	Flavobacterium sp.	AAB63356.1	O32611		Bacteria	100	GH13
cyclomaltodextrinase (CDase; FspCMD)	3.2.1.54	doi	Flavobacterium sp. 92	CAD32957.1	Q8KKG0	1H3G[A,B]3EDD[A,B]3EDE[A,B]3EDF[A,B]3EDJ[A,B]3EDK[A,B]	Bacteria	100	GH13
pullulanase (GK2827)	3.2.1.41		Geobacillus kaustophilus HTA426	BAD77112.1	Q5KW24		Bacteria	100	GH13
α-glucosidase (Gsj)	3.2.1.20		Geobacillus sp. HTA-462	BAE48285.1	Q33E90	2ZE0[A]	Bacteria	100	GH13
α-amylase (AmyP)	3.2.1.1		Geobacillus sp. POT5	ABL77406.1	A8QL62		Bacteria	100	GH13
α-amylase (Am-Stearo)	3.2.1.1		Geobacillus stearothermophilus	AAE12382.1			Bacteria	100	GH13
pullulanase (PulT)	3.2.1.41	pubmed	Geobacillus stearothermophilus	1808262A			Bacteria	100	GH13
α-amylase (Ami;Amy;AmyUS100)	3.2.1.1	pubmed	Geobacillus stearothermophilus  US100 / ATCC 31195	AAB86961.1	G0LY26O31193Q9KWY6		Bacteria	100	GH13
α-amylase (Ami;Amy;AmyUS100)	3.2.1.1	pubmed	Geobacillus stearothermophilus  US100 / ATCC 31195	AAN99912.1	G0LY26O31193Q9KWY6		Bacteria	100	GH13
α-amylase (Ami;Amy;AmyUS100)	3.2.1.1	pubmed	Geobacillus stearothermophilus  US100 / ATCC 31195	ACH26104.1	G0LY26O31193Q9KWY6		Bacteria	100	GH13
α-amylase (Ami;Amy;AmyUS100)	3.2.1.1	pubmed	Geobacillus stearothermophilus  US100 / ATCC 31195	CAB93517.1	G0LY26O31193Q9KWY6		Bacteria	100	GH13
α-amylase (Ami;Amy;AmyUS100)	3.2.1.1	pubmed	Geobacillus stearothermophilus  US100 / ATCC 31195	CCB84710.1	G0LY26O31193Q9KWY6		Bacteria	100	GH13
branching-enzyme (GlgB)	2.4.1.18	pubmed	Geobacillus stearothermophilus 1503-4R	AAA22482.1	P30538		Bacteria	100	GH13
α-amylase / high-molecular-mass amylase (Hmma;HmwA)	3.2.1.1		Geobacillus stearothermophilus ATCC 12980	ABR26448.1	A6N9J4		Bacteria	100	GH13
α-glucosidase / exo-α-1,4-glucosidase	3.2.1.20	pubmed	Geobacillus stearothermophilus ATCC12016	BAA12704.1	P94451		Bacteria	100	GH13
α-glucosidase / exo-α-1,4-glucosidase	3.2.1.20	pubmed	Geobacillus stearothermophilus ATCC12016	CBF79155.1	P94451		Bacteria	100	GH13
maltogenic α-amylase (BSuA;Novamyl)	3.2.1.133	pubmed	Geobacillus stearothermophilus C599	ABA38666.1	P19531	1QHO[A]1QHP[A]	Bacteria	100	GH13
maltogenic α-amylase (BSuA;Novamyl)	3.2.1.133	pubmed	Geobacillus stearothermophilus C599	AAA22233.1	P19531	1QHO[A]1QHP[A]	Bacteria	100	GH13
maltogenic α-amylase (BSuA;Novamyl)	3.2.1.133	pubmed	Geobacillus stearothermophilus C599	AAY11155.1	P19531	1QHO[A]1QHP[A]	Bacteria	100	GH13
maltogenic α-amylase (BSuA;Novamyl)	3.2.1.133	pubmed	Geobacillus stearothermophilus C599	ALJ77020.1	P19531	1QHO[A]1QHP[A]	Bacteria	100	GH13
maltogenic α-amylase (BSuA;Novamyl)	3.2.1.133	pubmed	Geobacillus stearothermophilus C599	CAL60144.1	P19531	1QHO[A]1QHP[A]	Bacteria	100	GH13
maltogenic α-amylase (BSuA;Novamyl)	3.2.1.133	pubmed	Geobacillus stearothermophilus C599	CAZ67881.1	P19531	1QHO[A]1QHP[A]	Bacteria	100	GH13
α-glucan branching enzyme (GlgB) (fragment)	2.4.1.18		Geobacillus stearothermophilus CU21	CAA79749.1	Q59243		Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAA22235.2	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAA22227.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAA22241.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAE13948.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAE37102.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAE59725.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAE62347.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAN20004.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAN27446.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAP02209.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAR63624.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAS26289.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAY06018.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	AAY72171.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	ABJ43096.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	ABN29370.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	ACK07342.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	ACP75067.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	ACW26902.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	CAA26547.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	CAC16485.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	CAC88549.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	CAD19033.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	CAD20676.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	CAD26700.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
α-amylase (AmyS)	3.2.1.1	pubmed	Geobacillus stearothermophilus DY5 / PHI300 / NZ-3	CAD67515.1	P06279	1HVX[A]4UZU[A]	Bacteria	100	GH13
β-cyclodextrin glucanotransferase (Cgt;BsCgt)	2.4.1.19	doi	Geobacillus stearothermophilus ET1	AAD00555.1	Q9ZAQ0		Bacteria	100	GH13
maltogenic α-amylase (BSMA)	3.2.1.133	pubmed	Geobacillus stearothermophilus ET1	AAC46346.1	Q45490		Bacteria	100	GH13
α-amylase	3.2.1.1	doi	Geobacillus stearothermophilus GRE1	ABC18196.1			Bacteria	100	GH13
neopullulanase	3.2.1.135		Geobacillus stearothermophilus IMA6503	AAK15003.1	Q9AIV2		Bacteria	100	GH13
a/β-cyclodextrin glucanotransferase (Cgt;CgtS;Aga2)	2.4.1.19	pubmed	Geobacillus stearothermophilus No. 2 / NO2	CAA41770.1	P31797	1CYG[A]	Bacteria	100	GH13
a/β-cyclodextrin glucanotransferase (Cgt;CgtS;Aga2)	2.4.1.19	pubmed	Geobacillus stearothermophilus No. 2 / NO2	CAA41771.1	P31797	1CYG[A]	Bacteria	100	GH13
a/β-cyclodextrin glucanotransferase (Cgt;CgtS;Aga2)	2.4.1.19	pubmed	Geobacillus stearothermophilus No. 2 / NO2	CAA41772.1	P31797	1CYG[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Geobacillus stearothermophilus TISTR 329	AAU10478.1	Q66T78		Bacteria	100	GH13
branching-enzyme (GlgB)	2.4.1.18	pubmed	Geobacillus stearothermophilus TRBE14	BAA19588.1	Q59242		Bacteria	100	GH13
cyclomaltodextrinase / neopullulanase (NplT;BsCMD)	3.2.1.1353.2.1.54	pubmed	Geobacillus stearothermophilus TRS40	AAA22622.1	P38940	1J0H[A,B]1J0I[A,B]1J0J[A,B]1J0K[A,B]	Bacteria	100	GH13
amylopullulanase (ApuTS)	3.2.1.13.2.1.41		Geobacillus stearothermophilus TS-23	AAG44799.1	Q9EZZ4		Bacteria	100	GH13
amylopullulanase (ApuTS)	3.2.1.13.2.1.41		Geobacillus stearothermophilus TS-23	CAZ78886.1	Q9EZZ4		Bacteria	100	GH13
α-amylase (GA)	3.2.1.1		Geobacillus thermodenitrificans LH8	ABX83871.1	A9UJ60		Bacteria	100	GH13
α-amylase (GTA;GTCCBUS3UF5_7870)	3.2.1.1		Geobacillus thermoleovorans CCB_US3_UF5	AEV18110.1	G8N704	4E2O[A]	Bacteria	100	GH13
amylopullulanase (Apu;Apu105;Gt-Apu)	3.2.1.13.2.1.41		Geobacillus thermoleovorans NP33	AFI70750.1	I1WWV6		Bacteria	100	GH13
α-amylase II (Amy2;Gt-AmyII)	3.2.1.13.2.1.133		Geobacillus thermoleovorans NP54	AFK08971.1	I3QII4		Bacteria	100	GH13
maltogenic-amylase (Amy3;Gt-Mamy)	3.2.1.133		Geobacillus thermoleovorans NP54	AFM43699.1	I6RE37		Bacteria	100	GH13
α-amylase (Amy;Gt-Amy)	3.2.1.1		Geobacillus thermoleovorans NP54	AFC87833.1	J9PXA2		Bacteria	100	GH13
α-amylase (AmyA) (raw-starch digesting)	3.2.1.13.2.1.133		Geobacillus thermoleovorans subsp. stromboliensis Pizzo	ADG45817.1	D6R179		Bacteria	100	GH13
pullulanase type I (Orf1)	3.2.1.41		Geobacillus thermoleovorans US105	CAC85704.1	Q8GJ67		Bacteria	100	GH13
α-amylase I (AmyI) (alkaline;thermostable)	3.2.1.1		Halalkalibacterium halodurans 38C-2-1	BAF93484.1	A8QWV3		Bacteria	100	GH13
α-amylase G-6 (BH0413)	3.2.1.98		Halalkalibacterium halodurans C-125	BAB04132.1	Q9KFR4		Bacteria	100	GH13
α-amylase G-6 (BH0413)	3.2.1.98		Halalkalibacterium halodurans C-125	NP_241279.1	Q9KFR4		Bacteria	100	GH13
maltohexaose-forming α-amylase (Amy 34)	3.2.1.98		Halalkalibacterium halodurans LBK 34	AAS99099.1	Q5GIA5		Bacteria	100	GH13
maltotetraose-producing α-amylase (AmyA) (alkaline, thermotolerant)	3.2.1.60	doi	Halalkalibacterium halodurans MS-2-5	BAG70894.1	B5MEM6		Bacteria	100	GH13
β-cyclodextrin glucanotransferase (Cgt)	2.4.1.19		Halalkalibacterium halodurans US193	CAL25733.1	Q0JW31		Bacteria	100	GH13
α-amylase (AmyH)	3.2.1.1		Halomonas meridiana DSM 5425	CAB92963.1	Q9L4I9		Bacteria	100	GH13
α-glucosidase (AglA; HaG)	3.2.1.20	pubmed	Halomonas sp. H11	BAL49684.1	H3K096	3WY1[A,B]3WY2[A,B]3WY3[A,B]3WY4[A,B]	Bacteria	100	GH13
α-amylase A (AmyA;Hore_14740)	3.2.1.1		Halothermothrix orenii H 168	AAN52525.1	B8CY54Q8GPL8	1Q76[nd]1WML[nd]1WZA[A]	Bacteria	100	GH13
α-amylase A (AmyA;Hore_14740)	3.2.1.1		Halothermothrix orenii H 168	ACL70223.1	B8CY54Q8GPL8	1Q76[nd]1WML[nd]1WZA[A]	Bacteria	100	GH13
α-amylase A (AmyA;Hore_14740)	3.2.1.1		Halothermothrix orenii H 168	CAZ78883.1	B8CY54Q8GPL8	1Q76[nd]1WML[nd]1WZA[A]	Bacteria	100	GH13
α-amylase A (AmyA;Hore_14740)	3.2.1.1		Halothermothrix orenii H 168	CBF79188.1	B8CY54Q8GPL8	1Q76[nd]1WML[nd]1WZA[A]	Bacteria	100	GH13
α-amylase B (AmyB)	3.2.1.1		Halothermothrix orenii H 168	ACL70573.1	B8CZ54	3BC9[A]3BCD[A]3BCF[A]	Bacteria	100	GH13
branching-enzyme	2.4.1.18		Kitasatospora aureofaciens	AAA67437.1	P52980		Bacteria	100	GH13
pullulanase (PulA)	3.2.1.41	doi	Klebsiella aerogenes W70	AAA25124.1	P07811		Bacteria	100	GH13
pullulanase (PulA)	3.2.1.41	doi	Klebsiella aerogenes W70	AAR52613.1	P07811		Bacteria	100	GH13
cyclodextrinase (CymH)	3.2.1.54	pubmed	Klebsiella oxytoca M5A1	CAA60007.1	Q48398		Bacteria	100	GH13
cyclodextrinase (CymH)	3.2.1.54	pubmed	Klebsiella oxytoca M5A1	CAY02962.1	Q48398		Bacteria	100	GH13
cyclodextrinase (CymH)	3.2.1.54	pubmed	Klebsiella oxytoca M5A1	CAZ78869.1	Q48398		Bacteria	100	GH13
maltohexaose-forming α-amylase (AmyG6)	3.2.1.98		Klebsiella pneumoniae	BAA88434.1	Q9RHR1		Bacteria	100	GH13
α-cyclodextrin glucanotransferase (Cgt)	2.4.1.19	pubmed	Klebsiella pneumoniae M5a1	AAA25059.1	P08704		Bacteria	100	GH13
α-cyclodextrin glucanotransferase (Cgt)	2.4.1.19	pubmed	Klebsiella pneumoniae M5a1	AAE32693.1	P08704		Bacteria	100	GH13
α-cyclodextrin glucanotransferase (Cgt)	2.4.1.19	pubmed	Klebsiella pneumoniae M5a1	AAP61132.1	P08704		Bacteria	100	GH13
α-cyclodextrin glucanotransferase (Cgt)	2.4.1.19	pubmed	Klebsiella pneumoniae M5a1	AAP61133.1	P08704		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC;KP1_0530)	3.2.1.93		Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	BAG86620.1	B6ZN43C4X1I2		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC;KP1_0530)	3.2.1.93		Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	BAH61402.1	B6ZN43C4X1I2		Bacteria	100	GH13
pullulanase A (PulA)	3.2.1.41	pubmed	Klebsiella pneumoniae UNF5023	CAA36431.1	P07206	2FGZ[A]2FH6[A]2FH8[A]2FHB[A]2FHC[A]2FHF[A]	Bacteria	100	GH13
pullulanase A (PulA)	3.2.1.41	pubmed	Klebsiella pneumoniae UNF5023	AAA61976.1	P07206	2FGZ[A]2FH6[A]2FH8[A]2FHB[A]2FHC[A]2FHF[A]	Bacteria	100	GH13
pullulanase A (PulA)	3.2.1.41	pubmed	Klebsiella pneumoniae UNF5023	ACH14985.1	P07206	2FGZ[A]2FH6[A]2FH8[A]2FHB[A]2FHC[A]2FHF[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Klebsiella sp. LX3	AAK82938.1	Q8KR84	1M53[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Klebsiella sp. LX3	CAF32992.1	Q8KR84	1M53[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Klebsiella sp. LX3	CAF32993.1	Q8KR84	1M53[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Klebsiella sp. LX3	CBF79192.1	Q8KR84	1M53[A]	Bacteria	100	GH13
sucrose isomerase (PalI)	5.4.99.11	doi	Klebsiella sp. NK33-98-8	AAM96902.1	Q4L2Q1		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase (TreZ)	3.2.1.141		Kocuria rosea QS412	AAY83363.1	Q4JQI8		Bacteria	100	GH13
α-amylase (Amy;KVA)	3.2.1.1	pubmed	Kocuria varians ATCC 21971	BAJ52728.1	E5RKQ5		Bacteria	100	GH13
cyclomaltodextrinase (Cda13;Amy80)	3.2.1.54		Laceyella sacchari	AAX29990.1	Q5BLZ7		Bacteria	100	GH13
cyclomaltodextrinase (Cda13;Amy80)	3.2.1.54		Laceyella sacchari	CAY02964.1	Q5BLZ7		Bacteria	100	GH13
cyclomaltodextrinase (Cda13;Amy80)	3.2.1.54		Laceyella sacchari	CAZ78872.1	Q5BLZ7		Bacteria	100	GH13
α-amylase (AmyA)	3.2.1.1	pubmed	Lacticaseibacillus manihotivorans LMG 18010T	AAD45245.1	O85007Q9XCV8		Bacteria	100	GH13
α-amylase (AmyA)	3.2.1.1	pubmed	Lacticaseibacillus manihotivorans LMG 18010T	AAC24760.1	O85007Q9XCV8		Bacteria	100	GH13
α-amylase	3.2.1.1	pubmed	Lactiplantibacillus plantarum A6	AAC45780.1	O06915		Bacteria	100	GH13
amylopullulanase (ApuA)	3.2.1.13.2.1.41		Lactiplantibacillus plantarum L137	BAF93906.1	A9EEQ2B3Y970		Bacteria	100	GH13
amylopullulanase (ApuA)	3.2.1.13.2.1.41		Lactiplantibacillus plantarum L137	BAG67031.1	A9EEQ2B3Y970		Bacteria	100	GH13
sucrose phosphorylase (LaSP;GtfA2;LBA1437)	2.4.1.7		Lactobacillus acidophilus NCFM	AAO21868.1	G1UB42Q7WWP8		Bacteria	100	GH13
sucrose phosphorylase (LaSP;GtfA2;LBA1437)	2.4.1.7		Lactobacillus acidophilus NCFM	AAV43262.1	G1UB42Q7WWP8		Bacteria	100	GH13
sucrose phosphorylase (LaSP;GtfA2;LBA1437)	2.4.1.7		Lactobacillus acidophilus NCFM	ACK31408.1	G1UB42Q7WWP8		Bacteria	100	GH13
oligo-α-1,6-glucosidase (LaGH13_31A; LBA0264)	3.2.1.10	pubmed	Lactobacillus acidophilus NCFM	AAV42157.1	Q5FMB7	4AIE[A]	Bacteria	100	GH13
maltogenic α-amylase (LaGH13_20; MalN; LBA1871)	3.2.1.133	pubmed	Lactobacillus acidophilus NCFM	AAV43671.1	Q5FI03		Bacteria	100	GH13
α-1,4-glucosyltransferase (LaGH13_31B; MalL; LBA1872)	3.2.1.12.4.1.161	pubmedpubmed	Lactobacillus acidophilus NCFM	AAV43672.1	Q5FI02	6Y9T[A,B]	Bacteria	100	GH13
α-1,4-glucosyltransferase (LaGH13_31B; MalL; LBA1872)	3.2.1.12.4.1.161	pubmedpubmed	Lactobacillus acidophilus NCFM	ACC31273.1	Q5FI02	6Y9T[A,B]	Bacteria	100	GH13
α-1,4-glucosyltransferase (LaGH13_31B; MalL; LBA1872)	3.2.1.12.4.1.161	pubmedpubmed	Lactobacillus acidophilus NCFM	ACS07503.1	Q5FI02	6Y9T[A,B]	Bacteria	100	GH13
α-1,4-glucosyltransferase (LaGH13_31B; MalL; LBA1872)	3.2.1.12.4.1.161	pubmedpubmed	Lactobacillus acidophilus NCFM	ACS09974.1	Q5FI02	6Y9T[A,B]	Bacteria	100	GH13
LBA1014 (TreC;La1014)	3.2.1.93		Lactobacillus acidophilus NCFM	AAV42863.1	Q5FKB1		Bacteria	100	GH13
LBA1014 (TreC;La1014)	3.2.1.93		Lactobacillus acidophilus NCFM	ACH26473.1	Q5FKB1		Bacteria	100	GH13
α-amylase (AmyA)	3.2.1.1	pubmed	Lactobacillus amylovorus NRRL B-45	AAC45781.1	A4ULJ3Q48502Q79AD6		Bacteria	100	GH13
α-amylase (AmyA)	3.2.1.1	pubmed	Lactobacillus amylovorus NRRL B-45	ABO77965.1	A4ULJ3Q48502Q79AD6		Bacteria	100	GH13
α-amylase (AmyA)	3.2.1.1	pubmed	Lactobacillus amylovorus NRRL B-45	CAA56557.1	A4ULJ3Q48502Q79AD6		Bacteria	100	GH13
maltogenic α-amylase (LgMA;Lgas02001568)	3.2.1.133		Lactobacillus gasseri ATCC 33323 = JCM 1131	ZP_00047084.1	Q046J8		Bacteria	100	GH13
maltogenic α-amylase (Lgma;LGAS_0215)	3.2.1.133		Lactobacillus gasseri ATCC 33323 = JCM 1131	ABJ59624.1	Q046J8		Bacteria	100	GH13
isoamylase (Iam1)	3.2.1.68	doi	Lederbergia lenta JNU3	AGL34022.1	A0A075BIV0		Bacteria	100	GH13
sucrose phosphorylase (LmSPase)	2.4.1.7	pubmed	Leuconostoc mesenteroides ATCC 12291	BAA14344.1	Q59495		Bacteria	100	GH13
sucrose phosphorylase (742sp)	2.4.1.7		Leuconostoc mesenteroides B-742	ABS59292.1	B2BS85		Bacteria	100	GH13
sucrose phosphorylase	2.4.1.7		Leuconostoc mesenteroides NO. 165	2207198A			Bacteria	100	GH13
sucrose phosphorylase (LmSP1)	2.4.1.7		Leuconostoc mesenteroides NRRL B-1149	AAX33736.1	Q14EH6		Bacteria	100	GH13
sucrose phosphorylase (ScrP)	2.4.1.7		Limosilactobacillus reuteri LTH5448	AGK37834.1	M9ZS93		Bacteria	100	GH13
α-1,6-glucosidase (Lmo0184)	3.2.1.20		Listeria monocytogenes EGD-e	NP_463715.1	Q8YAE6	5DO8[A,B,C]	Bacteria	100	GH13
α-1,6-glucosidase (Lmo0184)	3.2.1.20		Listeria monocytogenes EGD-e	CAC98399.1	Q8YAE6	5DO8[A,B,C]	Bacteria	100	GH13
α-1,6-glucosidase (Lmo0184)	3.2.1.20		Listeria monocytogenes EGD-e	CAZ78714.1	Q8YAE6	5DO8[A,B,C]	Bacteria	100	GH13
cyclodextrinase (CDase)	3.2.1.54	pubmed	Lysinibacillus sphaericus E-244	CAA44454.1	Q08341		Bacteria	100	GH13
cyclodextrinase (CDase)	3.2.1.54	pubmed	Lysinibacillus sphaericus E-244	CAY02969.1	Q08341		Bacteria	100	GH13
cyclodextrinase (CDase)	3.2.1.54	pubmed	Lysinibacillus sphaericus E-244	CAZ78898.1	Q08341		Bacteria	100	GH13
HP15_2853	2.4.1.359		Marinobacter adhaerens HP15	ADP98617.1	E4PMA5		Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16		Meiothermus ruber CBS-01	ACA35051.1	B1PK99		Bacteria	100	GH13
glucosylglycerate phosphorylase (MSGGaP;Mesil_0665)	2.4.1.352	pubmed	Meiothermus silvanus DSM 9946	ADH62582.1	D7BAR0		Bacteria	100	GH13
amylosucrase (MFAS;Mfla_2611)	2.4.1.4	pubmed	Methylobacillus flagellatus KT	ABE50875.1	Q1GY12		Bacteria	100	GH13
α-glucan 1,4-α-maltohexaosidase (AmyB;MaAmyB)	3.2.1.98	pubmed	Microbacterium aurum B8.A	AOF40721.1	A0A1B3IKE0		Bacteria	100	GH13
α-amylase (AmyA;MaAmyA)	3.2.1.1	pubmed	Microbacterium aurum B8A	AKG25402.1	A0A0G2T4B5		Bacteria	100	GH13
maltotriose-producing α-amylase (AmyA)	3.2.1.116		Microbulbifer thermotolerans DAU221	AID53183.1	A0A0A0Q4S7A0A143HRA0		Bacteria	100	GH13
maltotriose-producing α-amylase (AmyA)	3.2.1.116		Microbulbifer thermotolerans DAU221	AMX04264.1	A0A0A0Q4S7A0A143HRA0		Bacteria	100	GH13
α-amylase	3.2.1.1	pubmed	Micrococcus sp. 207	CAA39321.1	Q06812		Bacteria	100	GH13
pullulanase type I (AmyA1)	3.2.1.41		mixed culture bacterium AmyA1	AGW21593.1	U3MXZ5		Bacteria	100	GH13
α-1,4-glucan: phosphate α-maltosyltransferase (GlgE;Rv1327c)	2.4.99.16		Mycobacterium tuberculosis H37Rv	CAA98091.2	P9WQ16P9WQ17	4U33[A,B,C,D,E,F]4U3C[A,B,C,D,E,F]	Bacteria	100	GH13
α-1,4-glucan: phosphate α-maltosyltransferase (GlgE;Rv1327c)	2.4.99.16		Mycobacterium tuberculosis H37Rv	AFN49234.1	P9WQ16P9WQ17	4U33[A,B,C,D,E,F]4U3C[A,B,C,D,E,F]	Bacteria	100	GH13
α-1,4-glucan: phosphate α-maltosyltransferase (GlgE;Rv1327c)	2.4.99.16		Mycobacterium tuberculosis H37Rv	CCP44085.1	P9WQ16P9WQ17	4U33[A,B,C,D,E,F]4U3C[A,B,C,D,E,F]	Bacteria	100	GH13
branching-enzyme (GlgB;Rv1326c)	2.4.1.18	pubmed	Mycobacterium tuberculosis H37Rv	CAA98090.1	P9WN45Q10625	3K1D[A]	Bacteria	100	GH13
branching-enzyme (GlgB;Rv1326c)	2.4.1.18	pubmed	Mycobacterium tuberculosis H37Rv	AFN49233.1	P9WN45Q10625	3K1D[A]	Bacteria	100	GH13
